customer_id,product_id,rating,content
68951,10767515,5,
266671,10767515,5,
1196777,10767515,4,Nội dung hấp dẫn. Nhất là với người mới theo phân tâm học như mình. Hi
16230551,10767515,5,
1914694,10767515,5,
484840,10767515,5,
8982462,10767515,5,
3702110,10767515,4,
7878470,10767515,5,
8005470,10767515,4,
8400225,10767515,5,
12781618,10767515,5,
10805001,10767515,5,
5355899,10767515,5,
1503508,10767515,5,
18234777,10767515,5,
19029497,10767515,5,
8397077,10767515,5,
16641665,10767515,5,
435321,10767515,5,
7864403,10767515,5,Đã có thể đọc và hiểu một chút về nội dung sách
5399042,10767515,5,
6532737,10767515,5,
620482,10767515,5,
2039924,10767515,5,
400364,10767515,4,Sách tốt. In ấn rõ nét
13332059,10767515,4,
7412394,10767515,5,
16859885,10767515,5,Sách hay
5444365,10767515,5,
6513170,10767515,5,
856697,10767515,5,
13714681,10767515,5,
713602,10767515,5,
8549550,10767515,5,Sách đẹp giao đúng hẹn tốt 5 sao? Cám ơn tiki :)))))))))))))))
1445218,10767515,5,
422048,10767515,4,
5641046,10767515,5,
5334851,10767515,5,tôi thấy sản phẩm này tốt
2008571,10767515,5,sách okelaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaàaaaaaa
17023140,10767515,5,
17631907,10767515,5,
5288776,10767515,1,"(*) Đánh giá không tính điểm. Người giao hàng là TRÌNH QUỐC NAM - thái độ, giao tiếp khi giao hàng không được vui vẻ, khá cộc tính. Khách ha dg không thích điều đó"
29997153,277520692,5,
17017005,100347903,5,"Nội dung sách hay tuyệt.. Mọi quy tắc đều được giải thích lý do rõ ràng, giúp người đọc hiểu, từ chỗ hiểu sẽ nhớ sâu hơn và việc áp dụng sẽ dễ dàng chứ không còn máy móc.. Giọng văn của tác giả đem lại cảm giác nhẹ nhàng, dễ chịu nhưng từng lời từng lời nhẹ nhàng thấm sâu vào tâm trí người đọc như kiểu bác sỹ tâm lý trị liệu.. Rất cảm ơn Tác giả, nhà xuất bản và Tiki đã cho ra đời và đưa cuốn sách này tới tay người  cần."
7138379,100347903,5,Sách viết đơn giản dễ hiểu đúng trọng tâm và dễ thực hành. Rất đáng mua nếu bạn cũng đang cần rèn luyện bản thân tốt hơn mỗi ngày như mình ❤️
13414177,100347903,5,"Một cuốn sách hay, nhiều thông tin thực tế và dễ hiểu cho những ai gặp trở ngại trong giao tiếp."
5477955,100347903,5,Sách có nội dung ứng dụng cao. Bổ ích. Giao hàng rất nhanh.
17977470,100347903,5,Sách đẹp ko gãy góc hay bị bẩn. Nội dung chưa đọc nhưng thấy mục lục cũng ok lắm nha.
346522,100347903,4,"Nhận sách hơi buồn xíu do đóng gói bị va quệt. 2 cuốn còn lại theo combo nên không sao, chưa đọc nhưng có lẽ là hay."
29426153,100347903,5,Sách có nội dung hấp dẫn và dẫn dắt thuyết phục
10329907,100347903,5,
17590637,100347903,5,
499721,100347903,5,"Sách dễ hiểu và hữu ích, nên mua tham khảo"
8007968,100347903,5,
692471,100347903,5,
47188,100347903,5,
7840236,100347903,5,"Mình mới đọc chưa tới nửa cuốn sách nhưng thấy sách đọc dễ hiểu, dễ áp dụng và đọc không bị chán. Mọi người nên mua ạ!"
10048702,100347903,5,
10131584,100347903,4,"Tác giả viết trên cơ sở các nguyên tắc và thời gian luyện tập của bản thân. Cách viết khá dễ đọc, dễ hiểu"
29793913,100347903,5,
6858689,100347903,5,
22515050,100347903,5,
9001741,100347903,5,
1344506,100347903,2,"Sách viết lòng vòng, ví dụ thực tế ít và thiếu sinh động, đọc nửa cuốn là dẹp luôn! Thua xa mấy cuốn của tác giả người Việt!"
21364320,100347903,5,
229635,100347903,5,"Cách diễn đạt gần gũi, dễ hiểu. Học được nhiều điều mới."
12971968,100347903,5,"giao hàng nhanh, đặt 1 ngày đã có, sản phẩm đóng gói cẩn thận"
474292,100347903,5,
12088578,100347903,5,"sách đóng gói cẩn thận, giao hàng nhanh, rất hài lòng 👍"
28339612,100347903,5,"Giao hàng nhanh, sách đẹp, sẽ đọc và review nội dung sau"
1553761,100347903,5,
27891757,100347903,5,Sách viết dễ hiểu dành cho những người k thể nc
17506038,100347903,5,
10367667,100347903,4,Sách nhỏ mỏng nhưng khá hay . Bìa đẹp
6190,100347903,5,
19599860,100347903,5,okkkkkk
6427099,100347903,5,
22543275,100347903,5,"Hàng giao siêu nhanh, mua tặng nên không biết nội dung thế nào!"
5433984,100347903,4,
18766717,100347903,5,
27434304,100347903,5,"chất lượng sách tốt,giao hàng nhanh"
10505039,100347903,5,Cực hay
749070,100347903,5,Sách ok k bị móp
28278700,100347903,5,
5782288,100347903,5,
1588073,100347903,5,
1583989,100347903,5,Quyển sách mang 1 cái nhìn rất mới về tầm quan trọng của việc viết.
8030337,100347903,5,Sách hay!
11387046,100347903,5,
17428668,100347903,5,"giao nhanh, sách hay"
6086412,100347903,5,
6447847,100347903,5,
2015196,100347903,5,Ok
10301322,100347903,5,Sản phẩm đẹp
7183641,100347903,4,
18042843,100347903,5,"giao hàng nhanh, đóng gói cẩn thận"
326860,100347903,4,
480121,100347903,5,
15469429,100347903,5,
1290521,100347903,5,
12001467,100347903,5,Tiki ship hàng rất nhanh kể cả trong mùa giãn cách. Cám ơn Tikj
15346712,100347903,5,"sách hay, đẹp, hài lòng"
27469067,100347903,5,
27019704,100347903,5,
7518989,100347903,5,
9889606,100347903,5,
5268317,100347903,5,
27745854,100347903,5,
10378485,100347903,5,
18012076,100347903,5,Sách hay
11592933,100347903,5,"Các bạn sinh viên, mới ra trường, mới đi làm nên đọc"
335015,100347903,5,
7026311,100347903,4,"Hửu ích, dễ hiểu áp dụng đc!"
10025671,100347903,5,
2064048,100347903,5,
20459244,100347903,5,
14443594,100347903,5,
1990629,100347903,5,
8094853,100347903,5,
16053452,100347903,5,
27146869,100347903,5,sách hay
6692961,100347903,5,
8492457,100347903,5,.
8331054,100347903,5,
6197229,100347903,5,
517945,100347903,5,
17042898,100347903,5,Gửi siêu nhanh
7157532,100347903,5,
26571856,100347903,5,
379075,100347903,5,
1074797,100347903,5,
1915165,100347903,5,
1833603,100347903,5,
744705,100347903,5,
1658568,100347903,5,Hay và bổ ích
6226020,100347903,5,ok
19345353,100347903,5,
7086264,100347903,5,
21255307,100347903,4,Sách rất hay về nội dung
8537822,100347903,5,
15752085,100347903,5,
817270,100347903,5,
354139,100347903,5,
20515348,100347903,5,
13424433,100347903,5,
2096370,100347903,5,
21098635,100347903,4,Hữu ích
10562285,100347903,5,
6196751,100347903,5,
22045346,100347903,5,
20412218,100347903,5,
1106638,100347903,5,
14451798,100347903,5,
412248,100347903,5,
6010288,100347903,4,
2205920,100347903,5,
20194854,100347903,5,
15789768,100347903,5,
6278292,100347903,5,
18904704,100347903,3,"(*) Đánh giá không tính điểm. Sách viết theo quan điểm riêng của tác giả, là một người làm công việc  review sách, nhiều lời khuyên dựa trên kinh nghiệm chủ quan của tác giả, có những chỗ mâu thuẫn nhau. Với giá như vậy thì người đọc có quyền kỳ vọng nhiều hơn."
287238,100347903,1,(*) Đánh giá không tính điểm. Mua sách mới mà bị thế này. Sách bị cong và phần dưới bìa sách bị như hình. Tiki liên hệ đổi hàng giúp mình nhé!
16444751,137941640,5,
1271326,83619850,3,"Cuốn sách dựa trên Khoa học thống kê của tác giả chuyên về trang web hẹn hò. . Lý thuyết chia con người thành 4 nhóm tính cách đặc trưng - sau đó phân tích đặc điểm của từng nhóm tính cách. . Trường hợp lý tưởng xảy ra khi: (1) bài kiểm tra tính cách phân bố điểm rõ rệt - ngược lại, tôi đạt 4 nhóm điểm tương đương nhau 23-23-17-17 thì ko thể kết luận được j. (2) đối tượng bạn đang tìm hiểu cũng cần làm bài *** và giả định ng đó có kĩ năng kiến thức đọc hiểu tương đương. (3) thường trong bài *** tính cách, ngta hay nhầm lẫn với Cái- Họ - Thực sự là với cái Họ Muốn Họ Là . (4) Trong mỗi gđ cuộc đời, cùng với sự phát triển nhận thức, bài *** chắc chắn ra 1 kết quả khác nhau.. Minhd nghĩ cuốn sách này có ích ở gđ 2 ng đã tìm đc nhau và qđ đi đến hôn nhân. Hàng kì có thể làm *** để cố gắng có những tương tác hoạt động gắn bó phù hợp 😁. Cuốn sách dựa trên nền tảng lí thuyết Phân tâm học, nôm na là tâm lý con ng có thể được chia nhỏ, đo đếm và hiệu chỉnh. Tuy nhiên cá nhân mình lại ko đồng ý về cách tiếp cận tâm lý theo khía cạnh đó. . Đặc biệt là Tình Yêu. Thứ xuất phát từ trái tim - tình cảm- nếu đúng nghĩa- nên là 1 thể thống nhất bền chặt đầu cuối chứ ko nên được phần mảng"
14052374,83619850,5,"Mình cứ nghĩ đây là một cuốn sách nói về tình yêu đơn thuần nhưng ""Tại sao là người ấy?"" đã đem đến cho mình một trải nghiệm trên cả tuyệt vời. Cuốn sách này là nguyên cứu của chính tác giả nói về những bốn loại nhân cách phổ biến của con người, cách chúng ta lựa chọn bạn tình và cách ta yêu nhau. Đây không phải là một cuốn sách khoa học khô khan nên rất hấp dẫn người đọc. Helen còn mang đến một thông điệp rất hay, đó là chúng ta cần khám phá chính bản thân mình trước khi đi tìm tình yêu đích thực. Có như vậy, bạn mới có thể chọn đúng ""người ấy"" của mình."
636210,83619850,5,đây. mời quý dzị xem. sách rất đẹp và thơm. tiêu đề sách cuốn hút mình. muốn đọc thử xem có giải quyết được khúc mắc trong lòng không. spoil 2 trang nhé ạ . sách khổ nhỏ như sách kỹ năng bình thường và dày nặng . giấy mịn không phải kiểu xốp bở.
13865970,83619850,5,"Giao nhanh dù mình chọn giao hàng tiêu chuẩn thôi. Đặt ngày 9 là sáng ngày 10 giao tới rồi. Nhưng đóng gói thì rất sơ sài. Mấy lần trước mình mua còn có cái bao nilong bọc ngoài sách rồi mới bỏ vô hộp, lần này thì chỉ bỏ nguyên cuốn sách không bao bì gì vô hộp luôn. May là sách còn nguyên.. Nội dung mình chưa đọc hết nhưng khá thú vị để tìm hiểu. Nhất là trong những ngày mình đang phải đi cách ly ?"
499486,83619850,5,Sách khá đáng đọc. Giải thích cực kỳ logic về khái niệm tình cảm và lý do tại sao chúng ta lại bị thu hút bởi 1 số con người nhất định. Đọc xong cuốn sách có thể định hướng chúng mình tìm được những người thực sự sẽ phù hợp với mình.
29583079,83619850,4,
227195,83619850,4,Góc nhìn tình yêu theo khoa học. Nội dung hay. Cho bạn nào tò mò về cách mà các cặp đôi và chọn người yêu ra sao. Làm sao để thu hút đc tình yêu
9766945,83619850,4,sách này không cần thiết phải làm dài đến thế. nội dung cần được thu gọn lại. so với lượng thông tin sách truyền tải thì không hợp lí cho lắm 🙂 nội dung cũng bình thường
28883364,83619850,5,
17128140,83619850,5,"Giao hàng nhanh, cuốn sách nhiều kiến thức hữu ích, giúp mình hiểu một cách khoa học tại sao lại yêu, tại sao lại yêu người ấy"
10294569,83619850,4,
578541,83619850,5,"Sách thể loại non-fiction nhưng tiêu đề như truyện ngôn tình, nhưng kiến thức truyền tải lại rất thú vị và rành mạch, 1 phần lớn nhờ người dịch có chuyên môn cao"
2097970,83619850,4,"Helen Fisher đã giải thích một cách dễ hiểu sự thay đổi của các hormone trong tình yêu. Sách giao hanh, đóng gói cẩn thận"
14489857,83619850,4,"Mình mua tặng, chưa đọc nhưng k biết nội dung thế nào. Tiki giao hàng nhanh, sách đẹp"
14071422,83619850,5,"đóng gói cẩn thận, Giao hàng nhanh"
13852604,83619850,4,"Hình thức, bìa và giấy đẹp. Nội dung liên quan khá nhiều đến sinh học trong tình yêu, là một lựa chọn thú vị nếu bạn muốn tìm hiểu."
16188247,83619850,5,
11511151,83619850,5,
27968509,83619850,5,
1728034,83619850,5,
5419907,83619850,5,
16470666,83619850,5,
7133841,83619850,5,"Giao hàng nhanh, đóng gói cẩn thận.. Cuốn sách mình tâm đắc nhất trong các cuốn sách về chủ đề tình yêu mình vừa đọc."
635659,83619850,5,"Giao hàng rất nhanh chóng luôn nà, sách gọn ko bị lỗi chi hết. Cảm ơn Tiki.vn nha!"
13162112,83619850,5,
1979876,83619850,5,
16514926,83619850,5,Sách chất lượng lắm luôn ạ. Sách của Nhã Nam mãi đỉnhhhh
27541199,83619850,5,Sách hay
26845910,83619850,5,Tốt
5871435,83619850,5,"Cuốn sách trình bày đẹp, nội dung hấp dẫn"
20580138,83619850,5,sách hay
8782,83619850,3,"bình thường, chưa nhận được hóa đơn"
1468389,83619850,5,
10115824,83619850,5,
5967957,83619850,5,
23080960,83619850,5,
10146365,83619850,5,
18112916,83619850,5,
5241895,83619850,5,Rất thích tác giả này.
5789529,83619850,5,
11871210,83619850,5,
17143757,83619850,5,
12028298,83619850,5,
292175,83619850,5,Sách hay
21609191,83619850,4,
2075915,83619850,4,
13992992,83619850,5,
11183266,83619850,5,
198058,83619850,5,
470106,83619850,5,
1512161,83619850,5,
8420131,83619850,5,
316914,83619850,5,hay
17475983,83619850,5,
8929797,83619850,5,
1299118,83619850,5,
668455,83619850,5,
196309,83619850,4,
20365172,83619850,5,
2035699,83619850,5,
6528631,83619850,5,
20318038,83619850,5,
21323797,83619850,5,
19135702,83619850,5,
17153944,83619850,4,
29929130,191148802,5,Nhận xét của bạn về sản phẩm
875576,191148802,5,
5482865,191148802,4,
22449950,191148802,5,Nhanh sạch đepp
12845637,191148802,4,
17506038,191148802,5,
26203220,191148802,5,
14369685,191148802,5,
1132619,191148802,5,
14655468,191148802,5,
11858902,191148802,5,
912724,191148802,5,Hay xuất sắc
28447080,191148802,4,
27778863,191148802,5,
6780614,191148802,5,
21624669,191148802,5,
20672261,191148802,4,
2415,191148802,4,
10025671,191148802,5,
27782609,3284719,5,Sách đc tiki bọc cẩn thận và giao hàng nhanh chóng
28027217,3284719,5,"Sách này cực hay luôn á mọi người, ai muốn đi du học nên mua nha"
15905841,3284719,5,"Sách hay, bổ ích, phù hợp! Sách đẹp, không lỗi, không trầy m,... Giao hàng nhanh, tiện lợi. Nhân viên thân thiện, lanh lẹ. Sẽ ủng hộ Tiki dài dài...."
8879320,3284719,5,"Cuốn sách ngắn gọn, súc tích, nội dung cô đọng thể hiện trí tuệ thông minh, logic của tác giả. Cuốn sách rất phù hợp với các bạn trẻ với khát khao du học"
20421818,3284719,5,
24612501,3284719,5,sách rất đẹp ạ
16104618,3284719,5,"Tiki giao nhanh, chất lượng đảm bảo :)"
5638062,3284719,5,"Sách hay, nội dung súc tích, chi tiết. Cẩm nang đáng giá cho bạn nào có dự định du học, hoặc nuôi dưỡng ước mơ du học. Nên mua!"
25949584,3284719,5,Hay
15835833,3284719,5,
8579403,3284719,5,
15667099,3284719,5,
7083577,3284719,5,"giao hàng nhanh, sản phẩm chất lượng"
15835897,3284719,5,ok
5653666,3284719,5,
23495198,3284719,5,
16897764,3284719,5,
7079973,3284719,5,
6779775,3284719,5,
20604292,3284719,5,
16506849,3284719,5,
21028905,3284719,4,
126868,3284719,5,
12926343,3284719,5,
317483,3284719,3,
98243,3284719,5,
8264530,3284719,5,"10 điểm, mới đọc qua trang đầu thấy rất hay"
11553209,3284719,5,
6317371,3284719,5,Sách hay
7676288,3284719,4,
14369285,3284719,5,
12131534,3284719,5,
16748404,3284719,5,"sách hay, dễ hiểu"
9906478,3284719,5,
7845408,3284719,5,
1219944,3284719,5,
5664595,3284719,5,
661325,3284719,4,
5400529,3284719,5,
7294198,3284719,5,
72758,3284719,5,
1125707,3284719,5,"Đóng gói và vận chuyển rất nhanh chóng và tiện lợi! Sách rất hay, highly recommend, sẽ tiếp tục ủng hộ Tiki."
7347304,3284719,5,e chua đọc nhug cho 5sao trước vì tiki giao nhanh và sách đẹp
8368836,3284719,5,"đóng gói cẩn thận,  sách rất hay dành cho những những bạn chuẩn bị du học"
7676973,3284719,5,hàng tốt chất lượng ok. đóng gói cẩn thận sách tốt không rách.
19187,276965037,5,
22029768,4423943,5,"Nội dung sách hay , chữ rõ nét , đẹp"
9060502,4423943,5,chưa đọc chưa bt như nào nhưng mà sách đẹp mới
10025671,4423943,5,
22002588,4423943,5,
17225233,4423943,5,tôi hài lòng với sản phẩm.
1630323,4423943,5,
252848,4423943,5,
7192089,106362101,5,
21482719,275332790,5,
13059872,273921648,5,"Lần đầu tiên mua sách ở Tiki, ưng quá chừng. Shop giao hàng nhanh, đóng gói cẩn thận.. Nội dung sách hay lắm."
8364528,273921648,5,
30366698,273921648,5,
11142265,273921648,5,"Tuyệt, thực tế!"
15188098,273921648,5,
10657324,273921648,5,
11387046,273921648,5,
29935272,273921648,5,
27826456,273921648,5,
179661,273921648,5,
6926708,273983801,5,
29047915,92010882,5,
17740028,92010882,5,
113690,57767468,5,
61864,57767468,5,"giao nhanh, sách đẹp, mình vừa đọc 1 vài trang đầu thì rất ok với thông điệp, xoay quanh kiểu ""bớt overthink và cứ làm đi"" =)))"
1681233,57767468,1,"Mua hàng, đã thanh toán trước bằng thẻ nhưng không giao hàng."
8868667,57767468,5,
6061378,57767468,1,Không có gì đặc biệt lắm.
15297222,57767468,5,
10369750,57767468,4,"bìa sách hơi cũ, đã đọc cuốn Steal like artist, Nghệ thuật pr bản thân nên đọc thêm cuốn này cho trọn bộ"
1437847,57767468,3,"Nội dung lan man, ko được như các cuốn khác cùng tác giả như Steal like an artirst."
1287814,57767468,5,Sách thực tế. Hình ảnh minh hoạ thú vị và nội dung ổn. Sách giao nhanh và k bị cũ
16487754,57767468,5,Ok
1652704,57767468,5,Nội dung vô cùng hữu ích. Cuốn sách rất đáng để đọc.
22743869,57767468,5,
9911342,57767468,5,sách đẹp cực luôn mn ơi
11882409,57767468,5,
18395129,57767468,5,
5863241,57767468,5,
5695880,57767468,5,
19431251,57767468,5,
1948348,57767468,5,
14349784,57767468,5,
5266472,57767468,5,
5638190,57767468,5,"Sách ổn, đóng gói kỹ, giao hàng đúng h"
8293255,57767468,5,
10618219,57767468,5,"Rất đág tiền, nên mua"
20291478,57767468,5,
778609,57767468,5,
15824859,57767468,5,
13469266,57767468,5,
1675928,57767468,5,
19304891,57767468,5,
339039,57767468,5,
17379272,57767468,5,
12573963,57767468,5,
1032584,57767468,5,
1011338,1938903,5,Đây là cuốn sách mà mình được giới thiệu là hok phải chỉ là sử dụng kỹ thuật để được đắc nhân tâm mà thật sự đắc nhân tâm trong mqh giữa người và người. John C Maxwell thì toàn sách hay. Mình Rất thích tác giả này
11396202,1938903,5,sách mới ok chất lượng ổn không phụ sự kì vọng . giao hành nhanh đóng gói cẩn thận . ( hình ảnh mang tc minh hoạ )
14996176,1938903,4,
17864805,1938903,5,sách rất có ý nghĩa
2052582,1938903,5,
8716138,1938903,4,
1001667,1938903,4,
15824859,1938903,5,
689902,1938903,5,Giao nhanh . Chất lượng tốt
6986403,1938903,5,
8577322,1938903,5,
863638,1938903,5,
5914141,532593,3,"Về dịch vụ vận chuyện thì mình rất hài lòng khi đặt hàng sáng sớm 5/8 mà trưa nay 6/8 đã đến tay mình nhưng về quyển sách thì mình cảm thấy thực sự hơi khó chịu khi mà nó có vẻ nhàu, có vài vết ố vàng và nhất là khi mình mang nó đi tặng sinh nhật"
2235512,532593,3,"Mình mới nhận sách, cầm quyển sách nên thấy bìa bị gập,  quăn. Hi vọng mua hàng qua mạng sẽ được tiki chú trọng hơn đến chọn cả hình thức cho mình, vì mình mua để đi tặng quà, mua giúp nữa"
5964628,532593,2,Mình đã mua gần 1 năm mà vẫn chưa đọc hết. Cốt truyện sơ sài. Câu chuyện kể về một con ếch có sức vóc và nó đã thoát ra khỏi cái giếng an toàn của mình để ra thế giới bên ngoài. Nội dung k còn gì để nói nữa :))
776900,532593,5,"Mình mua sách lâu quá rồi nhưng nay mới vào đánh giá. Cuốn sách rất hay và ý nghĩa. Nói về sức mạnh bứt phá ra khỏi 1 lớp bao bọc của một chú ếch. Làm động lực cho bao con người cần vươn lên chính mình,"
5302540,532593,5,"Mình mua sách để tặng bạn.  Bạn ấy rất thích, nội dung hay, phù hợp với những bạn ưa trải nghiệm, thích khám phá. Mình trước khi mua đã lên YouTube nghe về sách. Quyết định mua sách là hợp lí. Bạn mình cảm thấy rất vui về nó. Cảm ơn tiki và anh shiper, dịch vụ chăm sóc khách hàng rất quan tâm đến mọi người."
69597,532593,4,"Điều mình thích nhất là sách được viết song ngữ Anh-Việt, dù k liên quan lắm nhưng sách giúp cho mình vừa giải trí vừa học Tiếng Anh. Vì chuyển thể từ bản gốc Tiếng Anh nên văn phong đôi chỗ hơi vòng vo, đòi hỏi người đọc phải tư duy, cách diễn đạt đôi chỗ hơi khó hiểu đối với người Việt."
8716515,532593,1,Vừa mua về đọc được 4 trang thì phát hiện tình trạng gáy sách bị bung. Các trang rời nhau.
1560968,532593,5,"Xin chào mọi người. Mình vừa đọc xong quyển này. Lập tức review ngay. Mình cảm thấy tâm đắc với nội dung sách mang lại và mong mọi người hãy cùng đọc nó nhé. Rất đáng giá đó. ""Hành trình thật sự không đánh dấu bằng thời gian, mà được ghi nhận bằng sự tiến bộ."" Nào. Hãy bắt đầu hành trình của mình nhé."
5534534,532593,2,"Không hay như mong đợi. . Lúc mua hy vọng đây sẽ là một quyển sách truyền cảm hứng hay sức mạnh gì đó cho bản thân, nhưng sau khi đọc xong không đọng lại được gì. . Một số đoạn hơi sâu xa khó hiểu. Cá nhân mình nghĩ muốn truyền thông điệp đi thì nên viết một cách đơn giản là tốt nhất."
13746883,532593,5,
1742706,532593,5,"Ngôn từ bắt bạn suy ngẫm nhiều nhưng càng suy ngẫm bạn lại càng chiêm nghiệm được nhiều, những ai đang trêm con đường tìm kiếm ước mơ hay mục đích sống hay cảm thấy nản chí thì đây là cuốn sách tuyệt vời, sách có song ngữ rất tốt cho các bạn muốn trau dồi từ ngữ tiếng Anh, còn mình thì chỉ đọc tiếng Việt thôi ;)))"
2195147,532593,5,Sách đẹp giao hàng nhanh ạ thích nhất sách song ngữ
11296935,532593,4,
318927,532593,5,"Tôi bắt gặp cuốn sách này trong khoảng thời gian tôi do dự giữa những chọn lựa. Giữa việc cố gắng thực hiện ước mơ và yên phận với công việc hiện tại. Ping đã thật sự mang đến cho tôi điều mình muốn: Tôi phải vượt ra khỏi cái ao an toàn, bình yên và tĩnh lặng của chính mình để tìm đường ra biển lớn!. Ping không chỉ truyền cảm hứng tức thời mà còn chỉ ra cho bạn những khó khăn thử thách trên chặng đường mà chúng ta phải đi để tìm được đích đến."
2143527,532593,5,
423261,532593,5,"Các bạn đang bế tắc cuộc sống nên đọc cuốn này, cuốn sách là 1 câu chuyện về cuộc hành trình của chú ếch Ping chiến đấu thay đổi để tốt hơn, nhớ cuốn này đọc cách đây 7 năm về trước, lúc đó mới đọc tập 1 thôi nên giờ mua luôn cuốn này ở tiki tặng cho cô bạn của mình."
5359550,532593,5,"Sách hay, chất lượng, sẽ review sau khi đọc xong, giao hàng đúng hẹn"
2007724,532593,4,"Tiki thì giao hàng lúc nào cũng tuyệt rồi. . Sách song ngữ nên mình càng thích. Dịch mượt, có đôi chỗ mình chưa hiểu lắm. Tác giả mượn hành trình của một chú ếch để truyền đạt những bài học, những câu nói sâu sắc đầy triết lý không bị khô khan và gượng ép. Có nhiều câu khiến mình rất tâm đắc. Những đoạn đầu rất hút mình. Tuy nhiên phần cuối thì mình cảm thấy có chút không thích lắm. . 8 năm trước lần đầu tiên mình nhìn thấy Ping, đọc qua vài trang nhưng không hiểu gì cả, và bây giờ mình rất thích, và mua hẳn một cuốn nữa để tặng cho bạn mình :D."
1288585,532593,5,"Lần đầu nhìn thấy tựa sách đã khiến mình phải lên tiki mua ngay một cuốn về. trước giờ mình chưa từng đọc cuốn sách nào dài như thế nhưng mình đã đọc gần hết cuốn rồi. lời văn của dịch giả khá lôi cuốn, đôi khi có chút hài hước. nội dung rất có ý nghĩa, đã tạo động lực cho mình rất nhiều."
14568209,532593,5,
6394154,532593,5,"Hài lòng với chất lượng sách của tiki, giao hàng nhanh, sách đóng gói cẩn thận.Cuốn sách rất hay mọi người nên đọc,hơn nữa còn là sách song ngữ vừa có thể đọc để giải trí vừa có thể học tiếng Anh, thật tuyệt!"
7574112,532593,1,Nhiều trang giấy bị quăn. Góc bìa cũng bị cong và gãy.. Sao tiki lại có thể giao 1 sản phẩm kém chất lượng như vậy?
2185396,532593,2,"Gáy sách bị nhàu, bên trong cũng có nhiều trang lỗi. Có lẽ vì thế mà cuốn này mới giảm giá.. Muốn mua sách với giá gốc để có một cuốn sách hoàn hảo."
6308375,532593,5,"Quyển sách cung cấp rất nhiều thông tin hữu ích, giúp cho người đọc có thêm cái nhìn đúng đắn về cuộc sống."
1720616,532593,2,"Khi nhận sách bìa sách bị bẩn mực rất nhiều, Do cách đóng gói hàng, kẹp chung phiếu thông tin thanh toán, dẫn đến mực ở phiếu thanh toán lem hết ra bìa sách, lần sau Tiki nên để phiếu thanh toán lên 1 tấm bọc nilong, ko nên để chung với sách"
1543380,532593,4,Thường xuyên mua sách và rất hài lòng về giá cả cũng như chất lượng
5981401,532593,5,
1100020,532593,5,"Sách hay, Tôi rất yêu thích quyển sách này. Qua nhân vật trong cuốn sách, tác giả muốn gửi đến chúng ta thông điệp hãy sông với mục đích, đam mê của bản thân, mỗi ngày hãy dành ra thời gian để tịnh tâm để hiểu bản thân mình hơn."
14680329,532593,5,Sách mới rất thích giao hàng nhanh
1100481,532593,5,Sách đẹp. Song ngữ. Học tiếng anh đc
2024305,532593,5,Song ngữ nên vừa đọc vừa học tiếng anh. Nội dung hay
7427669,532593,1,tiki giao đúng sản phẩm. nhưng sách quá cũ như là đã qua sử dụng. trong giỏ hàng có voucher giảm giá nhưng k thấy tiki gửi. thất vọng...
810660,532593,5,
11213431,532593,5,Dc
11618795,532593,5,
6911812,532593,5,
6626412,532593,5,"Chất lượng sách rất tốt và nội dung thì khỏi chê. Rất đáng để cho chúng ta, tôi đã rút ra từ cuốn sách này rất nhiều bài học hay và đáng giá"
1888574,532593,5,"Dear,. Hôm nay V đã nhận được cuốn sách, giao hàng nhanh hơn dự kiến. Rất vui, nhưng bìa sách của V có một vết rách. Tiki lần sau cố gắng chú ý hơn.. Thân"
253739,532593,5,
876876,532593,4,"Tiêu đề cuốn sách khá hấp dẫn,nhưng nội dung tiếng Việt đọc khá khó hiểu, có thể do dịch giả dịch sát với tiếng Anh hơn là ý nghĩa của tác giả muốn truyền đạt."
17125404,532593,5,
5809518,532593,5,
6822580,532593,5,"tôi nhận được sách. vô cùng hài lòng với dịch vụ giao hàng cuat tiki. đã đọc sách, nội dung hay. tôi vô cùng thích thú với cuốn sách này."
1530105,532593,5,
6551021,532593,5,Mình thích nó ! cuốn sách đem đến sức mạnh vô hình @@
792512,532593,5,"Cuốn sách hay thứ 3 sau tony buổi sáng và trên đường băng. Cuốn sách đã tát cho tôi tỉnh sau nhưng tháng ngày chỉ biết chán nản, tuyệt vọng."
5829448,532593,5,"- Quyển sách này thật sự tạo cảm hứng, tạo động lực rất lớn. Giúp cho người đang bước đi trên con đường đầy chông gai có thêm nghị lực hơn. Xứng để gối đầu giường ❤️"
5335457,532593,1,"lần này tiki làm mình hơi thất vọng. về tốc độ giao hàng muộn hơn dự kiến khá nhiều, và gáy sách đã bị nhàu nhiều."
5701530,532593,5,Giao hàng rất nhanh. Nhưng sách hơi dơ chút xíu. Lần đầu tiên hơi hụt hẫng về Tiki. Hy vọng lần sau ổn hơn.
177818,532593,5,"2 trong một, mua một mà được 2 là suy nghĩ đầu tiên khi thấy cuốn sách này. Tuy mình đã có cả 2 của cuốn này từ lâu rồi nhưng vẫn muốn mua để trải nghiệm lại cảm giác được đọc lại bản tái bản."
11432401,532593,5,Cuốn sách này rất là hay. MInh rất là thích Đọc nó
